RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),CategoryVehicle,CategorySpecial,CategoryLocation,Transition,isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds|ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
106925198,6,2,0,3,9.865,0,40,1,106630844/,106925438/,106925198,2,17766742,(106630844:117),(106925438:91),0,0,0,1,0
106925198,6,2,0,3,9.865,0,40,1,106630844/,106925438/,106925198,3,17766741,(106630844:93),(106925438:187),0,0,0,1,0
106630844,6,2,0,3,10.01,0,40,1,106631892/,106925198/,106630844,1,16361820,(106631892:66),(106925198:87),0,0,0,1,0
106630844,6,2,0,3,10.01,0,40,1,106631892/,106925198/,106630844,2,16361845,(106631892:45),(106925198:86),0,0,0,1,0
106630844,6,2,0,3,10.01,0,40,1,106631892/,106925198/,106630844,3,16361821,(106631892:9),(106925198:85),0,0,0,1,0
106631839,6,2,6,1,3.47,0,40,1,106631889/,106631892/,106631839,1,16365080,(106631889:241),(106631892:9),0,0,0,1,1
106840547,6,2,6,1,3.09,0,40,1,106631853/,106631892/,106840547,1,17376127,(106631853:206),(106631892:9),0,256,0,1,1
106631892,6,2,0,3,9.985,0,40,1,106631839/106840547/106938136/,106630844/,106631892,1,16365122,(106938136:229),(106630844:92),0,0,0,1,1
106631892,6,2,0,3,9.985,0,40,1,106631839/106840547/106938136/,106630844/,106631892,2,16365101,(106938136:235),(106630844:117),0,0,0,1,0
106631892,6,2,0,3,9.985,0,40,1,106631839/106840547/106938136/,106630844/,106631892,3,16365065,(106631839:24)(106840547:127),(106630844:93),0,0,0,1,0
106938136,6,2,6,2,6.74,0,40,1,106938137/,106631892/,106938136,1,16365029,(106938137:33),(106631892:66),0,0,0,1,1
106938136,6,2,6,2,6.74,0,40,1,106938137/,106631892/,106938136,2,16365803,(106938137:236),(106631892:45),0,0,0,1,1
106938137,6,2,6,2,6.87,0,40,1,106938138/,106938136/,106938137,1,16365089,(106938138:32),(106938136:229),0,0,0,1,1
106938137,6,2,6,2,6.87,0,40,1,106938138/,106938136/,106938137,2,16365804,(106938138:238),(106938136:235),0,0,0,1,1
106938138,6,2,6,2,6.965,0,40,1,107578966/,106938137/,106938138,1,16365088,(107578966:109),(106938137:33),0,0,0,1,1
106938138,6,2,6,2,6.965,0,40,1,107578966/,106938137/,106938138,2,16365806,(107578966:108),(106938137:236),0,0,0,1,1
106631841,6,2,6,2,7.81,0,40,1,107578966/,106631870/,106631841,1,16365027,(107578966:109),(106631870:18),0,0,0,1,1
106631841,6,2,6,2,7.81,0,40,1,107578966/,106631870/,106631841,2,16365014,(107578966:108),(106631870:18),0,0,0,1,1
107578966,6,2,0,2,6.97,0,40,1,107578967/,106631841/106938138/,107578966,1,18838381,(107578967:111),(106631841:227)(106938138:32),0,0,0,1,0
107578966,6,2,0,2,6.97,0,40,1,107578967/,106631841/106938138/,107578966,2,18838380,(107578967:110),(106631841:214)(106938138:238),0,0,0,1,0
107578967,6,2,0,2,6.96,0,40,1,106631869/,107578966/,107578967,1,18838383,(106631869:181),(107578966:109),0,0,0,1,1
107578967,6,2,0,2,6.96,0,40,1,106631869/,107578966/,107578967,2,18838382,(106631869:255),(107578966:108),0,0,0,1,0
106631869,6,2,0,2,6.96,0,40,1,106633214/,107578967/,106631869,1,16364981,(106633214:1),(107578967:111),0,0,0,1,0
106631869,6,2,0,2,6.96,0,40,1,106633214/,107578967/,106631869,2,16365055,(106633214:231)(106633214:79),(107578967:110),0,0,0,1,0
106840546,6,2,6,1,3.455,0,40,1,106925854/,106633214/,106840546,1,17376129,(106925854:226),(106633214:79),0,256,0,1,1
106633214,6,2,6,3,10.255,0,40,1,106633213/106840546/,106631869/,106633214,1,16365057,(106633213:0),(106631869:181),0,0,0,1,0
106633214,6,2,6,3,10.255,0,40,1,106633213/106840546/,106631869/,106633214,2,16365799,(106633213:228),(106631869:255),0,0,0,3,1
106633214,6,2,6,3,10.255,0,40,1,106633213/106840546/,106631869/,106633214,3,16369231,(106633213:98)(106840546:129),(106631869:255),0,0,0,3,1
106633213,6,2,6,3,10.05,0,40,1,106632280/,106633214/,106633213,1,16365056,(106632280:168),(106633214:1),0,0,0,1,0
106633213,6,2,6,3,10.05,0,40,1,106632280/,106633214/,106633213,2,16365796,(106632280:229),(106633214:231),0,0,0,1,1
106633213,6,2,6,3,10.05,0,40,1,106632280/,106633214/,106633213,3,16369250,(106632280:232),(106633214:79),0,0,0,3,1
106632280,6,2,6,3,9.82,0,40,1,106631878/,106633213/,106632280,1,16364968,(106631878:202),(106633213:0),0,0,0,1,0
106632280,6,2,6,3,9.82,0,40,1,106631878/,106633213/,106632280,2,16365797,(106631878:199),(106633213:228),0,0,0,1,0
